name,importance_1,importance_2,importance_3,importance_4,importance_5,importance_6
sin_ty_4,0.03472153188624278,0.04524189749070579,0.20882263546653948,0.47113034056777314,0.5823683967551324,0.7148307395122347
cos_ty_4,0.0,0.0,0.0,0.012925079370177762,0.0,0.0
sin_qy_4,0.029091832937089536,0.0,0.023391716386180764,0.07805974435803145,0.0,0.004595739354779751
cos_qy_4,0.004168716607688555,0.0,0.0,0.004503797728863457,0.0,0.0202505215762923
sin_w_5,0.04529421110622119,0.011608627699182222,0.009731777294429748,0.021741693214266406,0.0,0.04335105900183145
cos_w_5,0.08816908551984867,0.020211271097522385,0.05652983344569154,0.009098070093183102,0.0,0.045424483041964274
sin_hy_5,0.04726446523237862,0.10864046048290282,0.16602192313543773,0.39935368432158563,0.16007776823610229,0.24976902027503203
cos_hy_5,0.040618548165947316,0.06628780748721737,0.04014611626968243,0.04630655611555331,0.039585657601057166,0.12808843725754995
sin_ty_5,0.037501351109353966,0.02987420185661734,0.05195192723145703,0.0874236496326017,0.0,0.07530993294281368
cos_ty_5,0.010845569918031567,0.0,0.03144883563089403,0.0,0.0,0.0442345835181067
sin_qy_5,0.02265287071022241,0.0,0.0,0.09433417620011204,0.0,0.05907820639420209
cos_qy_5,0.01333505038166032,0.0,0.0,0.04089475946176473,0.1548823114851987,0.053992570979179276
sin_w_6,0.07223704071971315,0.06680276516654982,0.11191295134358588,0.08539779822228728,0.0,0.19725742594825868
cos_w_6,0.00553569845284727,0.011145824817300944,0.0,0.016771603553003393,0.0,0.0
sin_hy_6,0.05831807801387623,0.2219596609659576,0.006368644132130308,0.3784853255294367,0.19215285243459418,0.14872192212093205
cos_hy_6,0.0,0.0,0.0,0.011405776023273471,0.0,0.0
sin_ty_6,0.028878443195242805,0.0,0.01924278424298965,0.061775178886899464,0.0,0.19794485156650843
cos_ty_6,0.009113957288194256,0.0,0.0,0.0,0.0,0.022568524510813454
sin_qy_6,0.014252562340492669,0.0,0.0,0.01578921372627493,0.0,0.006790549599900473
cos_qy_6,0.007266024730639535,0.0,0.0,0.007504761797663876,0.0,0.0
sin_w_7,0.7858299016453798,0.456503258896623,0.018911523275396063,0.0,0.0,0.047784836883236544
cos_w_7,0.19692895323963377,0.08734519988247869,0.08948119475808879,0.076992480592152,0.0,0.030357143253445813
sin_hy_7,0.045844270038114955,0.0,0.058662111490302954,0.035180116905018016,0.0,0.06238262502386451
cos_hy_7,0.01085984537358944,0.0,0.014304041143089906,0.01314658436472832,0.0,0.04059331390692001
sin_ty_7,0.02942120706432318,0.0,0.008673869025359859,0.04273113129657493,0.0,0.0772897303485293
cos_ty_7,0.041255849814672,0.007175394945769451,0.0,0.04847155678342796,0.0,0.10755943757466986
sin_qy_7,0.015872346169050287,0.0,0.0,0.030084370448151633,0.0,0.04014057054506396
cos_qy_7,0.013436481194709138,0.0,0.010749664886202095,0.010728873001085954,0.0,0.007561260343914933
sin_w_8,0.07596545371981409,0.04740422602698932,0.10416131140931567,0.10952055469586908,0.0,0.06084128000088155
cos_w_8,0.02431577554260517,0.07159371228983102,0.007705914949456638,0.007446747282721953,0.0,0.006842985158458701
sin_hy_8,0.005336334930049897,0.006389351562409069,0.0377229232713847,0.02856337791526427,0.0,0.11550260819186534
cos_hy_8,0.0009220844439705301,0.0,0.0,0.0,0.0,0.0
sin_ty_8,0.0021205692425089492,0.0,0.08311092654323328,0.014031974668280944,0.0,0.008752756227829691
cos_ty_8,0.0,0.0,0.0,0.0225025711245212,0.0,0.0
sin_qy_8,0.02952693384324005,0.0,0.019895762816605708,0.010367536469031853,0.0,0.05094071576444706
cos_qy_8,0.007936565503402085,0.0,0.0,0.014415700355382909,0.0,0.04861029243344761
sin_w_9,0.06727790309565028,0.0526709637900256,0.01969239909436558,0.011048454474682527,0.0,0.0
cos_w_9,0.06467221373328795,0.059758373018806724,0.0,0.0,0.0,0.01887070021581115
sin_hy_9,0.015682977186455928,0.02507710992334886,0.0,0.00742261133962898,0.0,0.01951410155915818
cos_hy_9,0.0,0.0,0.005603506889639331,0.005644308440055602,0.0,0.03583915966367533
sin_ty_9,0.026478586052122114,0.0,0.0,0.018748827737751574,0.0,0.03520315075171917
cos_ty_9,0.0782313000200095,0.10302263459851455,0.10153837865807529,0.21125462678062498,0.10032224795119887,0.3424375934750884
sin_qy_9,0.0068404785593347344,0.0,0.0,0.040073649255867545,0.0,0.09413618934171344
cos_qy_9,0.006457729513220873,0.0,0.011666871867189132,0.0,0.10022107970920077,0.00771189159607446
lag_sum_d,0.0266812785158711,0.03965667080736553,0.014422876511411173,0.04064095501977617,0.42064783948994333,0.1980103599937107
lag_sum_w,0.022599509168150823,0.0,0.05979858941239109,0.006354506394859946,0.0,0.09413949549006713
lag_sum_m,0.039706314289503226,0.0,0.017255557796822214,0.02635186112007845,0.0,0.017736616087087376
lag_1,0.20545634103149277,0.8912180476311858,0.006149846686743138,0.0,0.10819160449176614,0.04539637159529991
lag_23,2.5596385997992597,0.012006828720885288,0.03655907967387392,0.044457223113040074,0.0,0.009801379031263428
lag_24,0.17247380131623163,0.14516749019877295,0.09098151892573836,0.06963696125843312,0.0,0.01848774313170083
lag_167,24.522640519906325,0.01689389332663451,0.0,0.0,0.0,0.0
lag_2,0.2723429869207795,0.1499714166129354,0.08687667774273106,0.9695270980442963,0.0,0.03887900703507487
lag_22,3.8544419100963325,15.41397402052824,0.2049094180957535,0.011410809319357581,0.1523656858666472,0.10119481175633628
lag_48,0.05784333713133118,0.05360898318415529,0.0483093911115042,0.05138533105440705,0.0,0.0
lag_166,8.485032911537589,45.318361871165855,0.06878757552432634,0.01078807491730571,0.0,0.0
lag_3,0.07416111190242396,0.053237546782089924,0.02054935239648368,0.056677616639370265,0.0,0.00950516414489614
lag_21,0.020713698488615668,1.1128670004680834,18.741187989931657,2.3101129198997117,0.0,0.03067590901791356
lag_72,0.017187069184767676,0.0,0.0,0.0,0.0,0.0
lag_165,0.033621802451969766,3.9221103539724402,48.868326258739856,1.8319408638231356,0.0,0.009966975062364112
lag_4,0.05506646298320484,0.022190600199617497,0.05004653042623634,0.031535534433501676,0.0,0.009230004393919728
lag_20,0.03610010103667333,0.0,0.5860253872756293,12.416620233029269,1.6195825177711067,0.06099689971735652
lag_96,0.024046014748684476,0.0,0.0,0.0,0.0,0.00819123253944098
lag_164,0.017449150709667294,0.0,0.8402568519843949,53.08883043869841,2.0726611335138974,0.014232308566197671
lag_5,0.04442487257104712,0.026724503998525193,0.030429856983404013,0.049680230611119786,0.03033405871448117,0.08713911437451624
lag_19,0.05242371808680833,0.04279300130913064,0.7000901933373003,3.2423089009954618,19.049904696135854,3.3875080598970295
lag_120,0.029889993939027953,0.0,0.0,0.007001676012407814,0.0,0.03215784523602769
lag_163,0.2110569521521762,0.0,0.0,2.638673994193218,54.85847103013156,0.9432916364919359
lag_6,0.03369439161765628,0.0,0.05128500663594872,0.03356442778019816,0.15784996192910436,0.10779607026962607
lag_18,0.025148387431761777,0.0,0.0,0.0,0.2794582286459628,17.663891868127138
lag_144,0.015596989893642105,0.0,0.0,0.0,0.0,0.024486149433972624
lag_162,0.016577307443029692,0.0,0.0,0.0,2.3821345401797007,48.84554391572532
lag_7,0.10967002629397564,0.037305655621753815,0.256555078735883,0.38837645677183685,0.31163565922556624,0.17536335701464764
lag_17,0.02101230539849694,0.0,0.054778717819995215,0.03683126654096413,0.0,2.682192764625411
lag_168,1.4032370051885277,1.729861514587858,0.8475920245679781,0.2930797242958558,0.0,0.014396153795516575
lag_161,0.03859658878482307,0.0,0.0,0.04086738682953932,0.0,1.209068767775595
VendorID,0.004622483001020338,0.0,0.0,0.0,0.0,0.0
passenger_count,0.053257447921132905,0.027787892746309845,0.005024417208343308,0.01405526819416868,0.0,0.005281573774756386
trip_distance,0.013951012983181469,0.027652116335808257,0.0,0.0,0.0,0.0
fare_amount,0.07215086544386588,0.026338380667027095,0.05333913804423473,0.04920454409066619,0.0,0.0
total_amount,0.05694077845916467,0.0,0.06226801852248804,0.019107145880825998,0.0,0.005512514861369505
duration,0.10459087661010019,0.0,0.009542876622980024,0.0,0.0,0.0
In_number,2.037952596725138,3.1459285977287132,3.098689137434941,2.675704347704056,1.6507522365098641,1.669946590358057
lag_VendorID_23,0.0010733052332856739,0.0,0.0,0.0,0.0,0.0
lag_VendorID_167,0.007854004438020921,0.0,0.0,0.0,0.0,0.0
lag_VendorID_719,0.002110651901069239,0.0,0.0,0.0,0.0,0.0
lag_passenger_count_23,0.00200249845559955,0.0,0.0,0.0,0.0,0.0
lag_passenger_count_167,0.00717623414828715,0.0,0.0,0.0,0.0,0.0
lag_passenger_count_719,0.0017879245102860313,0.0,0.0,0.0,0.0,0.0
lag_trip_distance_23,0.004377515392955282,0.009385830581491063,0.0,0.0,0.0,0.008628997407678977
lag_trip_distance_167,0.0025140848705873416,0.0,0.0,0.0,0.0,0.0
lag_trip_distance_719,0.0028950087623385847,0.0,0.0,0.0,0.0,0.0
lag_fare_amount_23,0.02030767953827147,0.0,0.0,0.0,0.0,0.0
lag_fare_amount_167,0.0035767316477837577,0.0,0.0,0.0,0.0,0.0
lag_fare_amount_719,0.007396876293509416,0.0,0.0,0.0,0.0,0.0
lag_total_amount_23,0.0085504035758635,0.0,0.0,0.0,0.0,0.0
lag_total_amount_167,0.008138523142247897,0.0,0.0,0.0,0.0,0.0
lag_total_amount_719,0.0023324933419701785,0.0,0.0,0.0,0.0,0.0
lag_duration_23,0.0037638992273389387,0.0,0.0,0.0,0.0,0.0
lag_duration_167,0.0032070181272671012,0.0,0.0,0.0,0.0,0.0
lag_duration_719,0.002050984000816212,0.0,0.0,0.0,0.0,0.0
lag_In_number_23,0.0313748469668675,0.0074642284584312815,0.005708700533925219,0.0,0.054188114863156195,0.02068473772801405
lag_In_number_167,0.07580480161968034,0.08554950733350139,0.1417052120520992,0.11590975498050397,0.0,0.0
lag_In_number_719,0.044143448952530494,0.009934161945008308,0.03963861425769842,0.004815918049317926,0.0,0.034900454291857085
lag_VendorID_22,0.005645559443923072,0.0,0.0,0.0,0.0,0.0
lag_VendorID_166,0.004125141512379815,0.0,0.0,0.0,0.0,0.0
lag_VendorID_718,0.0006901448137766977,0.0,0.0,0.0,0.0,0.0
lag_passenger_count_22,0.0043414475039478,0.0,0.0,0.0,0.0,0.0
lag_passenger_count_166,0.0025481138370786103,0.0,0.0,0.0,0.0,0.0
lag_passenger_count_718,0.003585378323530871,0.0,0.0,0.0,0.0,0.0
lag_trip_distance_22,0.005328711185830422,0.0,0.0,0.0,0.0,0.0
lag_trip_distance_166,0.007020612866633905,0.0,0.0,0.0,0.0,0.0
lag_trip_distance_718,0.009665276185783056,0.0,0.0,0.0,0.0,0.0
lag_fare_amount_22,0.004519825026382538,0.04531146338266123,0.01343652080452529,0.0,0.0,0.0
lag_fare_amount_166,0.0038144540089014426,0.0,0.0,0.0,0.0,0.0
lag_fare_amount_718,0.0014267453297269566,0.0,0.0,0.0,0.0,0.0
lag_total_amount_22,0.006212624333301925,0.0,0.0,0.0,0.0,0.0
lag_total_amount_166,0.004267123308096198,0.0,0.0,0.0,0.019292390176751967,0.0
lag_total_amount_718,0.020258327495225815,0.0,0.0,0.0,0.0,0.0
lag_duration_22,0.007269440688242406,0.0,0.0,0.0,0.0,0.0
lag_duration_166,0.0038839018952339602,0.0,0.0,0.0,0.0,0.0
lag_duration_718,0.0005462277862711062,0.0,0.0,0.0,0.0,0.0
lag_In_number_22,0.020236010459940557,0.08104246328111184,0.0068030719783960065,0.025004610288754805,0.0,0.04986819339168819
lag_In_number_166,0.038790159222989944,0.011381847233103197,0.0,0.0,0.0,0.02265628570991214
lag_In_number_718,0.007505965664902071,0.0,0.028081554022569746,0.010278873617728813,0.0,0.0
lag_VendorID_21,0.000991759548933499,0.0,0.0,0.0,0.0,0.0
lag_VendorID_165,0.0010941925869341201,0.0,0.0,0.0,0.0,0.0
lag_VendorID_717,0.004358917536251042,0.0,0.0,0.0,0.0,0.0
lag_passenger_count_21,0.005409073769367018,0.0,0.0,0.0,0.0,0.0
lag_passenger_count_165,0.003811055515933477,0.0,0.0,0.0,0.0,0.0
lag_passenger_count_717,0.0008433136768582004,0.0,0.0,0.0,0.0,0.0
lag_trip_distance_21,0.0056747796734321065,0.0,0.0,0.016882673893901388,0.0,0.0
lag_trip_distance_165,0.003411064290258363,0.0,0.0,0.0,0.0,0.0
lag_trip_distance_717,0.007373858572732141,0.0,0.0,0.0,0.0,0.0
lag_fare_amount_21,0.000770332935464068,0.016870208218982528,0.0429547990474491,0.02454598166227502,0.0,0.0
lag_fare_amount_165,0.0009423604167771107,0.0,0.0,0.013882481498519629,0.0,0.0
lag_fare_amount_717,0.00045393119810729313,0.0,0.0,0.0,0.0,0.0
lag_total_amount_21,0.006815953792996475,0.0,0.003824178299535253,0.012518532696140486,0.0,0.008151239077821696
lag_total_amount_165,0.003481554481088666,0.0,0.0,0.0,0.0,0.0
lag_total_amount_717,0.0,0.0,0.0,0.0,0.0,0.0
lag_duration_21,0.0023136534192874066,0.0,0.0,0.010121111256450837,0.0,0.0
lag_duration_165,0.0012461701472819345,0.0,0.0,0.0,0.0,0.0
lag_duration_717,0.0075012974582407636,0.0,0.0,0.0,0.0,0.0
lag_In_number_21,0.07547456652685408,0.006473720278776593,0.017632146795184177,0.040091368769555664,0.0,0.011414516990264849
lag_In_number_165,0.018053596505836444,0.0,0.0769501081099716,0.0,0.0,0.021897842868504967
lag_In_number_717,0.00876888767397503,0.0,0.013023386586663646,0.0,0.0,0.003602527722595488
lag_VendorID_20,0.007908360497205091,0.0,0.0,0.0,0.0,0.0
lag_VendorID_164,0.002230568209855356,0.0,0.0,0.0,0.0,0.0
lag_VendorID_716,0.0023823667040180243,0.0,0.0,0.0,0.0,0.0
lag_passenger_count_20,0.0012878476902128413,0.0,0.0,0.0,0.0,0.0
lag_passenger_count_164,0.001892209582636694,0.0,0.0,0.0035360533725319375,0.0,0.0
lag_passenger_count_716,0.0023402638826797596,0.0,0.0,0.0,0.0,0.0
lag_trip_distance_20,0.007148550999206747,0.0,0.0,0.0,0.0,0.05020186288959612
lag_trip_distance_164,0.004136530411555469,0.0,0.0,0.0,0.0,0.03439799901188295
lag_trip_distance_716,0.0029841341689527397,0.0,0.0,0.0,0.0,0.0
lag_fare_amount_20,0.007393552904290025,0.0,0.024547852426147966,0.0316878710497851,0.0,0.0
lag_fare_amount_164,0.000770175830626635,0.0,0.0,0.0,0.0,0.0
lag_fare_amount_716,0.0013223708681590826,0.0,0.011476670985271152,0.0,0.0,0.0
lag_total_amount_20,0.003989525180684148,0.0,0.018374977093520373,0.031539246874338046,0.038377152162636284,0.0
lag_total_amount_164,0.0,0.0,0.0,0.0,0.0,0.0
lag_total_amount_716,0.002078482659512895,0.0,0.0,0.0,0.0,0.0
lag_duration_20,0.0009008497103532665,0.0,0.0,0.0,0.0,0.0
lag_duration_164,0.0025452630801544424,0.0,0.0,0.0,0.0,0.0
lag_duration_716,0.00043477752710175847,0.0,0.0,0.0,0.0,0.0
lag_In_number_20,0.035998816129299366,0.021607273536764667,0.03701139173121802,0.0,1.5461613071018057,0.04788449886054429
lag_In_number_164,0.01900324162205622,0.013617317971788744,0.0,0.01203786834557159,0.0,0.0
lag_In_number_716,0.01085266775097247,0.013435223544617762,0.0687761505660762,0.07326681947301279,0.0,0.017462605754283492
lag_VendorID_19,0.004470919295865419,0.0,0.0,0.0,0.0,0.0
lag_VendorID_163,0.0012032741084671758,0.0,0.0,0.0,0.0,0.0
lag_VendorID_715,0.0010412194658906229,0.0,0.0,0.0,0.0,0.0
lag_passenger_count_19,0.0025741526902900436,0.0,0.0,0.0,0.0,0.0
lag_passenger_count_163,0.0014031461849824292,0.0,0.0,0.0,0.0,0.0
lag_passenger_count_715,0.0024239406826603864,0.0,0.0,0.0,0.0,0.0
lag_trip_distance_19,0.0023274847293837165,0.0,0.0,0.0,0.0,0.009844652156202371
lag_trip_distance_163,0.003228936160697588,0.0,0.0,0.0,0.0,0.0
lag_trip_distance_715,0.00517239473874751,0.0,0.0,0.010305860421636835,0.0,0.004073321591671149
lag_fare_amount_19,0.0106036205625311,0.0,0.0,0.008258374209174708,0.09725386574857144,0.01583098696613753
lag_fare_amount_163,0.0004136691117787668,0.0,0.0,0.0,0.0,0.0
lag_fare_amount_715,0.0030250322456681546,0.0,0.0,0.006611627140930195,0.0,0.0
lag_total_amount_19,0.003321980124506713,0.0,0.011020136137869957,0.0457368668025969,0.026984320519650443,0.0286852647091356
lag_total_amount_163,0.008291096851374906,0.0,0.0,0.0,0.0,0.0
lag_total_amount_715,0.00470681900938382,0.0,0.0,0.0,0.0,0.0
lag_duration_19,0.00330405419973211,0.0,0.0,0.006462201706766286,0.0,0.0119567786994381
lag_duration_163,0.002881364183107608,0.0,0.0,0.0,0.0,0.000909428056988752
lag_duration_715,0.006468744692101425,0.0,0.0,0.0,0.0,0.0
lag_In_number_19,0.013846070168824031,0.021939571324748327,0.0,0.06243750223045547,0.0,0.0
lag_In_number_163,0.009825787689492953,0.024269435233509534,0.0,0.0,0.0,0.03421046235748524
lag_In_number_715,0.0057689642095825186,0.0,0.014044293344984008,0.04182023451748215,0.0,0.020810541903313547
lag_VendorID_18,0.005328217625411118,0.0,0.0,0.0,0.0,0.0
lag_VendorID_162,0.007186295295400814,0.0,0.0,0.0,0.0,0.0008546233869255754
lag_VendorID_714,0.003808096109255628,0.0,0.0,0.0,0.0,0.0
lag_passenger_count_18,0.0012897428766581074,0.0,0.0,0.0,0.0,0.0
lag_passenger_count_162,0.0015942563864375227,0.0,0.0,0.0,0.0,0.0
lag_passenger_count_714,0.0035423936304824276,0.0,0.0,0.0,0.0,0.0
lag_trip_distance_18,0.008164602620043709,0.0,0.0,0.0,0.0,0.0
lag_trip_distance_162,0.007587944289327602,0.0,0.0,0.00933445856044617,0.0,0.0
lag_trip_distance_714,0.0165318678620621,0.0,0.0,0.008024157374808822,0.0,0.0
lag_fare_amount_18,0.004337025968131629,0.0,0.0,0.0,0.0,0.1201114051250892
lag_fare_amount_162,0.0022482634692384423,0.0,0.0,0.0,0.0,0.012144523520521653
lag_fare_amount_714,0.006195579101500005,0.0,0.0,0.0,0.0,0.004740322659926455
lag_total_amount_18,0.0032121885499738594,0.0,0.0,0.0,0.0,0.02854507401690519
lag_total_amount_162,0.0034366116555980494,0.0029834756751364678,0.0,0.0,0.0,0.0025188485758210182
lag_total_amount_714,0.0034633818640903247,0.0,0.0,0.0,0.0,0.02690261417769988
lag_duration_18,0.004895623000317355,0.0,0.0,0.001191883362286322,0.011541111749949854,0.0
lag_duration_162,0.00302188166136231,0.0,0.0,0.0,0.0,0.0
lag_duration_714,0.004652596773385055,0.0,0.0,0.0,0.0,0.0
lag_In_number_18,0.04602728005547766,0.01509361322934826,0.0,0.09103944746652824,0.0,0.017266613511566158
lag_In_number_162,0.025799206469849484,0.01692458153518569,0.06319892658729998,0.07919181573056817,0.019921589317635015,0.0784908161863995
lag_In_number_714,0.024979500491817172,0.0,0.0,0.0,0.0,0.07602045567031206
in_lag_sum_d,0.2433614078566052,0.2196854310299945,1.7267738986898757,0.5767158301321993,0.2829532994367736,0.8356560714453095
is_holiday,0.10142893913712171,0.4124450399066237,0.5589016861219701,0.6497895012832253,0.67026502291081,0.8831250841057267
is_air_ceil,0.0015557566204146545,0.0,0.0,0.0,0.0,0.0
tickets,0.0,0.0,0.0,0.0,0.0,0.0
